100,175,0.1,1e+06
0.00969283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0116315,0.00719083,0.000983878,0.00101158,0.00103927,0.00106697,0.00109467,0.00112237,0.00112309,0.0011238,0.00112449,0.00112517,0.00112584,0.0011265,0.00112715,0.00112779,0.00112843,0.00112906,0.00112968,0.0011303,0.00113091,0.00113152,0.00113212,0.00113272,0.00113331,0.0011339,0.00113449,0.00113507,0.00113565,0.00113622,0.00113679,0.00113736,0.00113792,0.00113848,0.00113904,0.0011396,0.00114015,0.0011407,0.00114125,0.00114179,0.00114234,0.00114288,0.00114341,0.00114395,0.00114448,0.00114502,0.00114555,0.00114607,0.0011466,0.00114712,0.00114764,0.00114816,0.00114868,0.0011492,0.00114971,0.00115023,0.00115074,0.00115125,0.00115176,0.00115226,0.00115277,0.00115327,0.00115377,0.00115427,0.00115477,0.00115527,0.00115577,0.00115626,0.00115675,0.00115725,0.00115774,0.00115823,0.00115872,0.0011592,0.00115969,0.00116017,0.00116066,0.00116114,0.00116162,0.0011621,0.00116258,0.00116306,0.00116354,0.00116401,0.00116449,0.00116496,0.00116543,0.0011659,0.00116637,0.00116684,0.00116731,0.00116778,0.00116825,0.00116871,0.00116918,0.00116964,0.0011701,0.00117057,0.00117103,0.00117149,0.00117195,0.0011724,0.00117286
0.0139528,0.00697511,0.000954363,0.00098123,0.0010081,0.00103496,0.00106183,0.0010887,0.0010894,0.00109008,0.00109076,0.00109142,0.00109207,0.00109271,0.00109334,0.00109396,0.00109458,0.00109519,0.00109579,0.00109639,0.00109699,0.00109758,0.00109816,0.00109874,0.00109931,0.00109989,0.00110045,0.00110102,0.00110158,0.00110213,0.00110269,0.00110324,0.00110379,0.00110433,0.00110487,0.00110541,0.00110595,0.00110648,0.00110701,0.00110754,0.00110807,0.00110859,0.00110911,0.00110963,0.00111015,0.00111067,0.00111118,0.00111169,0.0011122,0.00111271,0.00111322,0.00111372,0.00111422,0.00111472,0.00111522,0.00111572,0.00111622,0.00111671,0.0011172,0.0011177,0.00111819,0.00111867,0.00111916,0.00111965,0.00112013,0.00112061,0.00112109,0.00112157,0.00112205,0.00112253,0.00112301,0.00112348,0.00112396,0.00112443,0.0011249,0.00112537,0.00112584,0.00112631,0.00112677,0.00112724,0.0011277,0.00112817,0.00112863,0.00112909,0.00112955,0.00113001,0.00113047,0.00113093,0.00113138,0.00113184,0.00113229,0.00113275,0.0011332,0.00113365,0.0011341,0.00113455,0.001135,0.00113545,0.0011359,0.00113634,0.00113679,0.00113723,0.00113768
0.0167301,0.00675712,0.000924537,0.000950564,0.000976592,0.00100262,0.00102865,0.00105467,0.00105535,0.00105602,0.00105667,0.00105731,0.00105794,0.00105856,0.00105917,0.00105977,0.00106037,0.00106096,0.00106155,0.00106213,0.0010627,0.00106327,0.00106384,0.0010644,0.00106496,0.00106551,0.00106606,0.00106661,0.00106715,0.00106769,0.00106823,0.00106876,0.00106929,0.00106982,0.00107034,0.00107086,0.00107138,0.0010719,0.00107242,0.00107293,0.00107344,0.00107395,0.00107445,0.00107495,0.00107546,0.00107596,0.00107645,0.00107695,0.00107744,0.00107794,0.00107843,0.00107891,0.0010794,0.00107989,0.00108037,0.00108085,0.00108133,0.00108181,0.00108229,0.00108276,0.00108324,0.00108371,0.00108418,0.00108465,0.00108512,0.00108559,0.00108606,0.00108652,0.00108699,0.00108745,0.00108791,0.00108837,0.00108883,0.00108929,0.00108974,0.0010902,0.00109065,0.00109111,0.00109156,0.00109201,0.00109246,0.00109291,0.00109336,0.0010938,0.00109425,0.0010947,0.00109514,0.00109558,0.00109603,0.00109647,0.00109691,0.00109735,0.00109778,0.00109822,0.00109866,0.00109909,0.00109953,0.00109996,0.0011004,0.00110083,0.00110126,0.00110169,0.00110212
0.0200499,0.00653634,0.000894329,0.000919506,0.000944683,0.00096986,0.000995037,0.00102021,0.00102087,0.00102151,0.00102214,0.00102276,0.00102337,0.00102397,0.00102456,0.00102515,0.00102572,0.0010263,0.00102686,0.00102742,0.00102798,0.00102853,0.00102908,0.00102962,0.00103016,0.0010307,0.00103123,0.00103176,0.00103228,0.0010328,0.00103332,0.00103384,0.00103435,0.00103486,0.00103537,0.00103587,0.00103638,0.00103688,0.00103738,0.00103787,0.00103836,0.00103886,0.00103934,0.00103983,0.00104032,0.0010408,0.00104128,0.00104176,0.00104224,0.00104271,0.00104319,0.00104366,0.00104413,0.0010446,0.00104507,0.00104554,0.001046,0.00104646,0.00104693,0.00104739,0.00104785,0.0010483,0.00104876,0.00104921,0.00104967,0.00105012,0.00105057,0.00105102,0.00105147,0.00105192,0.00105236,0.00105281,0.00105325,0.0010537,0.00105414,0.00105458,0.00105502,0.00105546,0.00105589,0.00105633,0.00105677,0.0010572,0.00105763,0.00105807,0.0010585,0.00105893,0.00105936,0.00105979,0.00106021,0.00106064,0.00106107,0.00106149,0.00106192,0.00106234,0.00106276,0.00106318,0.0010636,0.00106402,0.00106444,0.00106486,0.00106528,0.0010657,0.00106611
0.0240139,0.0063123,0.000863674,0.000887988,0.000912302,0.000936617,0.000960931,0.000985245,0.000985879,0.000986499,0.000987106,0.000987703,0.000988291,0.00098887,0.000989442,0.000990007,0.000990566,0.000991118,0.000991665,0.000992208,0.000992745,0.000993278,0.000993806,0.000994331,0.000994851,0.000995368,0.000995882,0.000996392,0.000996899,0.000997403,0.000997904,0.000998402,0.000998898,0.00099939,0.000999881,0.00100037,0.00100085,0.00100134,0.00100182,0.0010023,0.00100277,0.00100325,0.00100372,0.00100419,0.00100466,0.00100513,0.00100559,0.00100605,0.00100651,0.00100697,0.00100743,0.00100789,0.00100834,0.0010088,0.00100925,0.0010097,0.00101015,0.0010106,0.00101104,0.00101149,0.00101193,0.00101237,0.00101281,0.00101325,0.00101369,0.00101413,0.00101456,0.001015,0.00101543,0.00101586,0.00101629,0.00101672,0.00101715,0.00101758,0.00101801,0.00101843,0.00101886,0.00101928,0.0010197,0.00102012,0.00102054,0.00102096,0.00102138,0.0010218,0.00102222,0.00102263,0.00102305,0.00102346,0.00102387,0.00102429,0.0010247,0.00102511,0.00102552,0.00102593,0.00102633,0.00102674,0.00102715,0.00102755,0.00102796,0.00102836,0.00102876,0.00102917,0.00102957
0.0287412,0.0060846,0.00083252,0.000855957,0.000879394,0.000902831,0.000926268,0.000949705,0.000950316,0.000950914,0.000951499,0.000952075,0.000952641,0.0009532,0.000953751,0.000954295,0.000954834,0.000955367,0.000955894,0.000956417,0.000956935,0.000957448,0.000957958,0.000958463,0.000958965,0.000959464,0.000959959,0.00096045,0.000960939,0.000961425,0.000961908,0.000962388,0.000962865,0.00096334,0.000963813,0.000964283,0.000964751,0.000965216,0.00096568,0.000966141,0.000966601,0.000967058,0.000967513,0.000967967,0.000968418,0.000968868,0.000969316,0.000969763,0.000970207,0.000970651,0.000971092,0.000971532,0.00097197,0.000972407,0.000972843,0.000973277,0.00097371,0.000974141,0.000974571,0.000974999,0.000975427,0.000975853,0.000976278,0.000976701,0.000977123,0.000977544,0.000977964,0.000978383,0.000978801,0.000979217,0.000979633,0.000980047,0.000980461,0.000980873,0.000981284,0.000981694,0.000982104,0.000982512,0.000982919,0.000983325,0.000983731,0.000984135,0.000984538,0.000984941,0.000985343,0.000985743,0.000986143,0.000986542,0.00098694,0.000987338,0.000987734,0.00098813,0.000988525,0.000988919,0.000989312,0.000989704,0.000990096,0.000990487,0.000990877,0.000991266,0.000991655,0.000992043,0.00099243
0.0343704,0.00585296,0.000800826,0.000823371,0.000845916,0.000868461,0.000891005,0.00091355,0.000914138,0.000914713,0.000915276,0.00091583,0.000916375,0.000916912,0.000917442,0.000917966,0.000918484,0.000918996,0.000919504,0.000920006,0.000920505,0.000920999,0.000921489,0.000921975,0.000922458,0.000922937,0.000923414,0.000923887,0.000924357,0.000924824,0.000925288,0.00092575,0.00092621,0.000926667,0.000927121,0.000927573,0.000928023,0.000928471,0.000928917,0.000929361,0.000929803,0.000930243,0.000930681,0.000931117,0.000931551,0.000931984,0.000932415,0.000932844,0.000933272,0.000933699,0.000934123,0.000934546,0.000934968,0.000935389,0.000935807,0.000936225,0.000936641,0.000937056,0.00093747,0.000937882,0.000938293,0.000938703,0.000939111,0.000939519,0.000939925,0.00094033,0.000940734,0.000941137,0.000941539,0.000941939,0.000942339,0.000942738,0.000943135,0.000943532,0.000943927,0.000944322,0.000944715,0.000945108,0.0009455,0.000945891,0.000946281,0.00094667,0.000947058,0.000947445,0.000947831,0.000948217,0.000948601,0.000948985,0.000949368,0.00094975,0.000950132,0.000950512,0.000950892,0.000951271,0.00095165,0.000952027,0.000952404,0.00095278,0.000953155,0.00095353,0.000953903,0.000954277,0.000954649
0.0410622,0.00561725,0.000768575,0.000790211,0.000811848,0.000833485,0.000855122,0.000876759,0.000877323,0.000877875,0.000878415,0.000878947,0.00087947,0.000879985,0.000880494,0.000880997,0.000881494,0.000881986,0.000882472,0.000882955,0.000883433,0.000883907,0.000884378,0.000884844,0.000885308,0.000885768,0.000886225,0.000886679,0.00088713,0.000887578,0.000888024,0.000888467,0.000888908,0.000889347,0.000889783,0.000890217,0.000890649,0.000891079,0.000891507,0.000891933,0.000892357,0.000892779,0.000893199,0.000893618,0.000894035,0.00089445,0.000894864,0.000895276,0.000895686,0.000896095,0.000896503,0.000896909,0.000897314,0.000897717,0.000898119,0.00089852,0.00089892,0.000899318,0.000899715,0.00090011,0.000900505,0.000900898,0.00090129,0.000901681,0.000902071,0.00090246,0.000902848,0.000903234,0.00090362,0.000904004,0.000904388,0.00090477,0.000905152,0.000905533,0.000905912,0.000906291,0.000906669,0.000907046,0.000907422,0.000907797,0.000908171,0.000908544,0.000908917,0.000909288,0.000909659,0.000910029,0.000910398,0.000910767,0.000911134,0.000911501,0.000911867,0.000912232,0.000912597,0.000912961,0.000913324,0.000913686,0.000914047,0.000914408,0.000914768,0.000915128,0.000915487,0.000915845,0.000916202
0.0490016,0.00537749,0.00073577,0.000756483,0.000777196,0.00079791,0.000818623,0.000839336,0.000839877,0.000840405,0.000840922,0.000841431,0.000841932,0.000842425,0.000842912,0.000843393,0.000843869,0.00084434,0.000844806,0.000845268,0.000845726,0.00084618,0.00084663,0.000847077,0.00084752,0.000847961,0.000848398,0.000848833,0.000849265,0.000849694,0.000850121,0.000850545,0.000850967,0.000851387,0.000851805,0.00085222,0.000852634,0.000853045,0.000853455,0.000853863,0.000854268,0.000854673,0.000855075,0.000855476,0.000855875,0.000856273,0.000856669,0.000857063,0.000857456,0.000857848,0.000858238,0.000858627,0.000859014,0.000859401,0.000859785,0.000860169,0.000860551,0.000860933,0.000861313,0.000861691,0.000862069,0.000862445,0.000862821,0.000863195,0.000863568,0.000863941,0.000864312,0.000864682,0.000865051,0.000865419,0.000865786,0.000866153,0.000866518,0.000866882,0.000867246,0.000867608,0.00086797,0.000868331,0.00086869,0.00086905,0.000869408,0.000869765,0.000870122,0.000870478,0.000870832,0.000871187,0.00087154,0.000871893,0.000872245,0.000872596,0.000872946,0.000873296,0.000873645,0.000873993,0.000874341,0.000874687,0.000875034,0.000875379,0.000875724,0.000876068,0.000876411,0.000876754,0.000877096
